penalty,loss,degree,tol,C,multi_class,fit_intercept,intercept_scaling,class_weight,random_state,verbose,max_iter,score,AOD,Training Size,Max Iteration,counter,execution time
l2,hinge,True,0.025023407987777566,9.427295086424644,ovr,True,3.1834905156838826,,2019,0,952,0.82592828112472,0.07147788799925059,9042,10000,153,373
l1,squared_hinge,False,0.08795761796778336,9.280053760542033,ovr,True,6.818033707817867,,2019,0,990,0.8970389007160828,0.022112302392622837,9042,10000,154,26
l2,squared_hinge,True,0.0396742142917631,1.7493978487528532,ovr,False,6.378605900979781,balanced,2019,0,966,0.890126904255025,0.00902531358293229,9042,10000,155,373
l2,hinge,True,0.026610954923736344,5.404766010639878,ovr,True,6.035147453358662,,2019,0,985,0.8887721529486577,0.021700694246895233,9042,10000,156,386
l2,hinge,True,0.08966889934707532,3.7667448838156723,ovr,False,0.8775458974449288,balanced,2019,0,968,0.8795653736625287,0.002300382871844633,9042,10000,157,374
l2,hinge,True,0.01750100557992942,5.621433514669557,ovr,False,9.79456423517427,,2019,0,1045,0.26077580248278914,0.020055381194491628,9042,10000,158,403
l1,squared_hinge,False,0.060920322281503965,4.726054079690001,ovr,True,4.9685631210362216,balanced,2019,0,986,0.8142608310984545,0.02419065022059841,9042,10000,159,16
l2,hinge,True,0.032327666719364406,8.789199654763303,ovr,True,7.631606634550117,balanced,2019,0,1034,0.8853714506898173,0.009868448442704316,9042,10000,160,409
l1,squared_hinge,False,0.05923165950620021,8.63419199600021,ovr,True,3.3943000942358355,,2019,0,1050,0.8969283087727059,0.025212830901552935,9042,10000,161,29
l2,hinge,True,0.04961648108967088,8.351007371549064,ovr,False,5.226215034095729,,2019,0,1039,0.8332549973734413,0.045702195914722105,9042,10000,162,401
l1,squared_hinge,False,0.025960136303979513,3.0699557982119847,ovr,False,7.684555542530403,balanced,2019,0,1044,0.813486687494816,0.02455573057856586,9042,10000,163,19
l2,squared_hinge,False,0.01415890884132738,1.1867450298073061,ovr,False,4.800861118448773,balanced,2019,0,1036,0.7994138627001023,0.025156496923814456,9042,10000,164,18
l2,squared_hinge,True,0.06841770173900649,3.883618040423924,ovr,True,3.2473860585719767,balanced,2019,0,1000,0.8630871740993669,0.05173752767027469,9042,10000,165,393
l2,hinge,True,0.07408708074243961,3.170400307796861,ovr,False,6.878833424869441,,2019,0,1011,0.8067682269346678,0.01793970045217573,9042,10000,166,406
l2,hinge,True,0.008984215911738359,5.129801590291798,ovr,False,1.1483333187516027,balanced,2019,0,1020,0.8833531477231884,0.0001835479034176103,9042,10000,167,394
